Date,ASELS.IS,SISE.IS,TUPRS.IS
2022-10-18,16.578184127807617,29.60518455505371,34.38972854614258
2022-10-19,16.221664428710938,29.205371856689453,34.50474166870117
2022-10-20,16.102827072143555,29.852689743041992,35.29068374633789
2022-10-21,15.766111373901367,30.46192741394043,36.42167282104492
2022-10-24,15.785917282104492,30.89981460571289,36.536685943603516
2022-10-25,15.795821189880371,32.1944465637207,35.89451599121094
2022-10-26,16.449443817138672,32.36579895019531,35.26192855834961
2022-10-27,16.02359962463379,31.699443817138672,35.7315788269043
2022-10-28,15.746304512023926,30.97597312927246,35.041481018066406
2022-10-31,15.954276084899902,31.623287200927734,36.325828552246094
2022-11-01,16.50886344909668,31.394824981689453,37.3801383972168
2022-11-02,17.766586303710938,31.242511749267578,37.85936737060547
2022-11-03,17.083255767822266,31.35674476623535,39.05744934082031
2022-11-04,17.3902587890625,32.023101806640625,41.041473388671875
2022-11-07,17.657649993896484,33.2415771484375,42.93923568725586
2022-11-08,17.915136337280273,32.93695831298828,42.364158630371094
2022-11-09,18.925275802612305,32.594261169433594,41.27150344848633
2022-11-10,18.83614730834961,33.926971435546875,41.56863021850586
2022-11-11,19.242183685302734,33.62234878540039,41.24275588989258
2022-11-14,20.648456573486328,34.2696647644043,41.175655364990234
2022-11-15,20.37116241455078,34.15543746948242,41.93284606933594
2022-11-16,19.824668884277344,33.47004318237305,41.060646057128906
2022-11-17,20.372034072875977,32.403873443603516,40.629329681396484
2022-11-18,19.764955520629883,32.994075775146484,40.79227066040039
2022-11-21,20.69050407409668,34.02216339111328,41.48237228393555
2022-11-22,21.198062896728516,35.54526138305664,45.143707275390625
2022-11-23,21.884761810302734,36.649505615234375,45.153289794921875
2022-11-24,22.840167999267578,36.36392593383789,44.82740783691406
2022-11-25,23.984664916992188,38.039329528808594,45.402488708496094
2022-11-28,23.39748764038086,38.38202667236328,45.12453842163086
2022-11-29,23.387535095214844,37.0112419128418,46.1405143737793
2022-11-30,24.143898010253906,37.22066879272461,46.13092041015625
2022-12-01,23.755765914916992,37.563358306884766,46.48555374145508
2022-12-02,23.407440185546875,36.916046142578125,46.111751556396484
2022-12-05,24.770883560180664,36.782772064208984,45.35456466674805
2022-12-06,24.402652740478516,38.42010498046875,46.23635482788086
2022-12-07,24.571840286254883,36.9921989440918,44.08939743041992
2022-12-08,25.37796401977539,36.93508529663086,41.77949523925781
2022-12-09,26.621980667114258,37.48720932006836,41.92325973510742
2022-12-12,29.010494232177734,38.153564453125,43.629329681396484
2022-12-13,29.532981872558594,39.29588317871094,45.153289794921875
2022-12-14,28.065044403076172,37.44913101196289,43.33220672607422
2022-12-15,29.010494232177734,37.5443229675293,43.84019088745117
2022-12-16,28.66217041015625,37.6014404296875,43.41847229003906
2022-12-19,29.582744598388672,38.91511535644531,44.95201110839844
2022-12-20,30.354036331176758,39.7337760925293,45.35456466674805
2022-12-21,29.48322296142578,39.14357376098633,45.75712203979492
2022-12-22,28.910974502563477,38.78184127807617,45.536678314208984
2022-12-23,28.86121368408203,39.08646011352539,47.060638427734375
2022-12-26,29.458341598510742,39.67666244506836,48.76670455932617
2022-12-27,28.836334228515625,39.02934265136719,48.52708435058594
2022-12-28,29.060258865356445,39.67666244506836,48.603763580322266
2022-12-29,29.259300231933594,40.971290588378906,48.54624938964844
2022-12-30,30.926284790039062,40.857059478759766,50.7890625
2023-01-02,32.145423889160156,42.513423919677734,51.25871658325195
2023-01-03,34.3846549987793,43.884212493896484,50.2714958190918
2023-01-04,32.41910171508789,42.799007415771484,49.121341705322266
2023-01-05,30.926284790039062,41.44725799560547,47.88491439819336
2023-01-06,31.299489974975586,41.48533630371094,48.718780517578125
2023-01-09,29.408580780029297,39.86704635620117,47.99993133544922
2023-01-10,28.935853958129883,38.87703323364258,45.55584716796875
2023-01-11,26.27365493774414,36.382965087890625,45.33539962768555
2023-01-12,27.816238403320312,38.05836868286133,49.27468490600586
2023-01-13,27.492795944213867,37.86798095703125,48.90088653564453
